,index,amazonIDs,recording_mbids,genres
854,1136,B000000FUA,e16cf2cf-a9bf-4a5e-a8d1-60eaea6e2c92,"Alternative Rock,Third Wave Ska,Ska,Pop"
855,1137,B000000FUE,36dbc60a-31c9-422a-a310-490e111de5b0,"Alternative Rock,Third Wave Ska,Ska,Pop"
856,1138,B000000FUG,"faf43d3e-6b36-4d91-b6f7-fc81f708b24b, 6ea671b4-dda3-4347-a0ae-f3d2466bd18b, 66d1a455-cf16-4d09-82a4-559cd4197304, 4d190d56-cba4-4e1c-87d9-fdaa4f958d2f, 7400ac9c-05ff-42ca-86e9-f38b67e5312b, 6be58065-ff2d-4ae9-a24a-443f86673d08, b4a14d92-9200-4092-8d57-c390d75c941d, 0de49b3d-10f1-4ce9-8b3d-a82865f9653d","Alternative Rock,Indie Rock,Indie & Lo-Fi,Lo-Fi,Third Wave Ska,Pop,Ska, Alternative Rock,Indie Rock,Indie & Lo-Fi,Lo-Fi,Third Wave Ska,Pop,Ska, Alternative Rock,Indie Rock,Indie & Lo-Fi,Lo-Fi,Third Wave Ska,Pop,Ska, Alternative Rock,Indie Rock,Indie & Lo-Fi,Lo-Fi,Third Wave Ska,Pop,Ska, Alternative Rock,Indie Rock,Indie & Lo-Fi,Lo-Fi,Third Wave Ska,Pop,Ska, Alternative Rock,Indie Rock,Indie & Lo-Fi,Lo-Fi,Third Wave Ska,Pop,Ska, Alternative Rock,Indie Rock,Indie & Lo-Fi,Lo-Fi,Third Wave Ska,Pop,Ska, Alternative Rock,Indie Rock,Indie & Lo-Fi,Lo-Fi,Third Wave Ska,Pop,Ska"
857,1141,B000000FVH,"276d80ad-9222-46d3-9c4f-8606142fa6df, 0a06587a-ad2c-4b33-8d77-bc146138994a","Today's Country,Country,Pop,Classic Country, Today's Country,Country,Pop,Classic Country"
858,1142,B000000FVP,27518519-3eff-4074-9003-61349b568c26,"Today's Country,Country,Pop,Classic Country"
859,1143,B000000FYX,"fbc9b383-6f58-4dd6-b139-353121f05254, 198d3fd1-60a8-4c9f-b938-b40914fbf2a2, d55623c6-3284-4313-b292-1d3dd2dd4428","Pop Rap,R&B,House,Jazz,Soul,Pop,Dance & Electronic,Rap & Hip-Hop,Rock,Blues,Acid Jazz, Pop Rap,R&B,House,Jazz,Soul,Pop,Dance & Electronic,Rap & Hip-Hop,Rock,Blues,Acid Jazz, Pop Rap,R&B,House,Jazz,Soul,Pop,Dance & Electronic,Rap & Hip-Hop,Rock,Blues,Acid Jazz"
860,1145,B000000G00,"e0928d5d-9436-4ddc-9796-a80f489a7eda, a410daff-b3bf-4459-b0e5-8d932410284a, 7b0627da-740e-4c9d-94a2-43b45e133057, 791140b8-723e-4bb8-a9fe-4e0f7f267951, bcc49b29-fb0b-4e53-8255-a18baa58f412, 1edd7985-1202-45cf-b1c1-cedc6abb5163, f9043384-2c47-4655-816d-0df56b6f19a3, d9f7649a-07a1-453f-b9b4-2ce98dc98c31, 55b75a44-7186-4fb8-8903-9b8744d3fde1, e614b0e6-03f1-4722-9f54-95364912c9b5, ff43c13f-89ea-4505-a232-6541f8ab7140","Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz, Jazz,Soul,Pop,R&B,Rock,Acid Jazz"
861,1146,B000000G07,eaa3b73e-f8f7-47e0-8c0a-cac0738c7493,"Alternative Rock,Reggae,Special Interest,Pop,Rocksteady,Ska,World Music"
862,1148,B000000G0D,94e378ea-dfe3-478f-9523-154723039aed,"Reggae,Dance Hall,Soul,Pop,R&B,World Music,Caribbean & Cuba"
863,1149,B000000G0W,"b4a3f1d2-75ab-4fc5-996b-2a62c8805ae5, a2bc3449-f077-477f-871f-ae76be1b858f","Cuba,Charanga,Pop,Afro-Cuban,Latin Music,Latin Pop,World Music,Salsa,Caribbean & Cuba, Cuba,Charanga,Pop,Afro-Cuban,Latin Music,Latin Pop,World Music,Salsa,Caribbean & Cuba"
864,1153,B000000G4B,"0f73ba8a-c78d-48e1-adbd-a0c8b87b07da, 5499354a-5e28-43be-a17e-50e6e2367f9d, 50d58eda-185a-451e-889d-3024355ea451","Modern Postbebop,Jazz,Pop,Bebop, Modern Postbebop,Jazz,Pop,Bebop, Modern Postbebop,Jazz,Pop,Bebop"
865,1154,B000000G7H,"119e1435-4afc-4159-9374-dcb954d7f718, 4a3ee104-209d-4336-977d-7da5b4d1894b, a56f13e2-67c0-4501-b5fd-2a713aed6f99, 3f38c86a-9714-4897-9194-b3280f3a5134, 956640be-dff4-461e-bda2-492ccbe460bf","Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues"
866,1155,B000000G7I,"f1088ef2-3535-4195-b02d-df10a9fe8738, 9f22bfb4-6a14-4279-b46d-a3f9aacd0f46","Classic Country,Country,Regional Blues,Pop,Chicago Blues,Acoustic Blues,Traditional Blues,Blues, Classic Country,Country,Regional Blues,Pop,Chicago Blues,Acoustic Blues,Traditional Blues,Blues"
867,1156,B000000G7M,"07f3c631-0604-40f4-8c24-a9ba5a5e7fe4, 8e4b1234-51d6-494f-b8c8-ffbf34318f12, 8f97849e-e759-4df1-a447-4de334370b4c","Classic Country,Country,Regional Blues,Pop,Soul,R&B,Chicago Blues,Acoustic Blues,Traditional Blues,Blues,Special Interest, Classic Country,Country,Regional Blues,Pop,Soul,R&B,Chicago Blues,Acoustic Blues,Traditional Blues,Blues,Special Interest, Classic Country,Country,Regional Blues,Pop,Soul,R&B,Chicago Blues,Acoustic Blues,Traditional Blues,Blues,Special Interest"
868,1157,B000000G7N,"d8557c36-43c9-479e-81a2-e579e6b7bc7b, 9a0bb0f3-7af6-4551-92d4-9cdc2dc12fa8","Special Interest,Pop,Slide Guitar,Acoustic Blues,Traditional Blues,Blues, Special Interest,Pop,Slide Guitar,Acoustic Blues,Traditional Blues,Blues"
869,1158,B000000G7U,"0799094d-d74f-4092-b4cd-d0f4f5e894b6, f0724134-211a-48af-905b-1ec1c27edd6e, 08d2d984-a3df-4643-a47d-e7c7b12c4f67, 44c93106-054c-4d85-8d81-b4db0e3b669c, dd1dda15-f4e3-4fa7-a726-5dc125df121d, b60b56d6-3f82-4973-bf61-833e21c10a7a, 2a90af07-7f81-41c0-a92e-e67a856490ba, 09916d7d-543d-428a-8d76-78c7bc49760e, 239ebb80-a533-461d-b7c5-6e7d06db1a58, 2d7bb0e9-ea42-4435-be4e-219f70781021, 8abf7de8-4f79-4259-9ade-414f04b5b459, 8d0a6c05-7f10-4bbd-9812-4722dbc4200d, 3be1804e-192c-4af5-8fbf-b83b5050300e, d7033723-bc6c-4cb2-89fb-08877c756b24","Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues"
870,1159,B000000G7W,"86ad7194-b5be-42bf-9c27-7745ed4eaca8, 0a086ac5-add6-40dc-b42a-4ba1ae2b2b94","Christian,Pop,Slide Guitar,Regional Blues,Acoustic Blues,Traditional Blues,Southern Gospel,Blues,Texas Blues, Christian,Pop,Slide Guitar,Regional Blues,Acoustic Blues,Traditional Blues,Southern Gospel,Blues,Texas Blues"
871,1160,B000000G7Y,"8fbc1d47-35f1-4edd-99d9-c99a5943a484, 8d0f218f-5922-4882-84ac-cb6f931735a7, 138d4384-dd49-44ef-a5ba-b7367d664e6a","Classic Country,Country,Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Classic Country,Country,Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Classic Country,Country,Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues"
872,1162,B000000G86,"fb22f826-99b8-4ea3-91c7-4bb90bb7f185, b4237dbc-f841-4b93-aa71-5241b0b3b39b, 8f6b4b3e-fa8f-482f-af65-89e57a9d27e5","Country,Jazz,Pop,Traditional Folk,Acoustic Blues,Traditional Blues,Blues,Traditional Jazz & Ragtime,Folk,Vocal Blues, Country,Jazz,Pop,Traditional Folk,Acoustic Blues,Traditional Blues,Blues,Traditional Jazz & Ragtime,Folk,Vocal Blues, Country,Jazz,Pop,Traditional Folk,Acoustic Blues,Traditional Blues,Blues,Traditional Jazz & Ragtime,Folk,Vocal Blues"
873,1163,B000000G87,0c798498-141d-418c-96dd-00c18fa6caff,"Classic Country,Country,Special Interest,Pop,Slide Guitar,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues"
874,1166,B000000G8D,"7e908343-bb6a-4e90-97b7-08440a691642, d2487997-26a2-48ef-960c-d55a73c3bae0","Classic Country,Country,Pop,Slide Guitar,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Pop,Slide Guitar,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues"
875,1168,B000000G8F,"31b84db0-028e-4f58-abda-a28a847a40b5, 4daa8f2c-bd70-4814-886f-802871e49ed0, e8c6c6f6-731f-4ee4-8048-5e2ec328af62, e3e5021c-a1e2-46b4-8bda-a5bbf7015666, 690b6dc1-f8ce-4c65-be59-4ba9daf45d9b, 3c4a892e-57c5-4524-ad02-f5f0ac0abd77, ccdc745a-706e-4262-bd7f-01ab6c3cfef4, 2e9b02f2-9143-447e-a252-dec8fbd676d5","Classic Country,Pop & Contemporary,Christian,Country,Pop,Traditional,Traditional Blues,Blues,Vocal Pop,Gospel, Classic Country,Pop & Contemporary,Christian,Country,Pop,Traditional,Traditional Blues,Blues,Vocal Pop,Gospel, Classic Country,Pop & Contemporary,Christian,Country,Pop,Traditional,Traditional Blues,Blues,Vocal Pop,Gospel, Classic Country,Pop & Contemporary,Christian,Country,Pop,Traditional,Traditional Blues,Blues,Vocal Pop,Gospel, Classic Country,Pop & Contemporary,Christian,Country,Pop,Traditional,Traditional Blues,Blues,Vocal Pop,Gospel, Classic Country,Pop & Contemporary,Christian,Country,Pop,Traditional,Traditional Blues,Blues,Vocal Pop,Gospel, Classic Country,Pop & Contemporary,Christian,Country,Pop,Traditional,Traditional Blues,Blues,Vocal Pop,Gospel, Classic Country,Pop & Contemporary,Christian,Country,Pop,Traditional,Traditional Blues,Blues,Vocal Pop,Gospel"
876,1169,B000000G8G,"b6fc419c-6a7f-47ce-aeb1-21576c9a85d2, ec32742c-f6a1-4b17-a5a3-6b32128679c8, 32e99687-1667-4c77-ac62-dba94a72b5de, b806d6b8-2c77-4e35-b714-5f914d90159d, ebda9199-0ff4-4e63-b699-88683655c7fb, b7ccc554-a5f7-48a0-847f-06d786ea723f, e7a3115b-8829-472d-aac0-374c3ff0df0e, a573a385-303f-49aa-9425-fc5f4616aed2, c3a41f5f-dbec-476a-84c9-257cb7f9fe70, e0026888-497a-4763-9583-83c90fcbc7f8, 029a589a-cd59-4d2d-b449-dab23d4f8ad7, 73077ac8-dbb0-4263-b195-a9c00ab49e3f, 58ed4434-e5b2-4be5-a79f-a2d2b0946e03, e903a9c0-104a-4638-ac47-92758e5ddf95","Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues, Classic Country,Memphis Blues,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Blues,Delta Blues"
877,1170,B000000G8H,"c8e364ae-4f72-4428-823b-68ff2d993efa, baaf9620-a249-45bc-9d90-7075563224e1, 1fedab38-24f8-4b67-bee9-c24c6902004f, 379f34b9-45f2-4452-b666-1cca6f7eb9b6, 79d806c3-e7b3-4380-993b-dc6c48661096, 6bc0400e-4263-42cc-8998-515208c0644c, b06e0465-b177-4ab0-87ca-1a1432a56da7, 4af6f4e8-3b74-4d2a-a052-c35b3dffba54, 762425d4-c751-437d-8da6-0eb532d7a8ad, 558db0a6-1c50-47fa-9ad1-4768fadc979b, 5047ec82-84ae-4b58-adb1-05f515a34048, 0b51d377-98b8-4555-8051-d7bede24a05e","Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues, Classic Country,Country,Soul,Pop,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues"
878,1171,B000000G8I,"74ccbe7b-0280-4b41-9b3f-e3ad313eba94, 92d97e66-158c-4926-83f2-7858b2f3fa22, 05d8dd44-fe9b-466d-bfce-8f236a4801bc, 1a717d02-7b15-4387-9510-8d5974e460fa, 9b9395fe-7d00-4559-85e8-19720e71411e, a25acf83-0e32-423b-a425-fe36bc5621ea, c71b1963-2f89-4c89-ae0e-9d5947442f3a","Classic Country,Classical,Country,Soul,Pop,Traditional Folk,R&B,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Folk, Classic Country,Classical,Country,Soul,Pop,Traditional Folk,R&B,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Folk, Classic Country,Classical,Country,Soul,Pop,Traditional Folk,R&B,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Folk, Classic Country,Classical,Country,Soul,Pop,Traditional Folk,R&B,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Folk, Classic Country,Classical,Country,Soul,Pop,Traditional Folk,R&B,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Folk, Classic Country,Classical,Country,Soul,Pop,Traditional Folk,R&B,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Folk, Classic Country,Classical,Country,Soul,Pop,Traditional Folk,R&B,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Folk"
879,1173,B000000G8U,"dbbfd1d4-d233-4aff-bc93-e1b21c5071fe, b5163b15-ec68-4c8a-8d93-303d86901161, 5611004e-40d1-4ea3-9374-76a08a440e7c, 50ae8117-63ae-47d3-a3dc-0ace04a9cea0, 591e0ed3-36ba-4d28-806e-3bb201830a7b, 6b19a2ab-f8da-40e2-a887-2a8e35de9d37, 7cc231e8-ff3a-4cfd-83fb-cea541ab1b00, e6e644ff-429b-44e4-a0d0-5c0f3ad48f82","Classic Country,Memphis Blues,Jazz,Old-Time Country,Soul,Pop,Traditional Folk,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Delta Blues,Piano Blues,Blues,Folk,Special Interest, Classic Country,Memphis Blues,Jazz,Old-Time Country,Soul,Pop,Traditional Folk,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Delta Blues,Piano Blues,Blues,Folk,Special Interest, Classic Country,Memphis Blues,Jazz,Old-Time Country,Soul,Pop,Traditional Folk,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Delta Blues,Piano Blues,Blues,Folk,Special Interest, Classic Country,Memphis Blues,Jazz,Old-Time Country,Soul,Pop,Traditional Folk,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Delta Blues,Piano Blues,Blues,Folk,Special Interest, Classic Country,Memphis Blues,Jazz,Old-Time Country,Soul,Pop,Traditional Folk,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Delta Blues,Piano Blues,Blues,Folk,Special Interest, Classic Country,Memphis Blues,Jazz,Old-Time Country,Soul,Pop,Traditional Folk,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Delta Blues,Piano Blues,Blues,Folk,Special Interest, Classic Country,Memphis Blues,Jazz,Old-Time Country,Soul,Pop,Traditional Folk,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Delta Blues,Piano Blues,Blues,Folk,Special Interest, Classic Country,Memphis Blues,Jazz,Old-Time Country,Soul,Pop,Traditional Folk,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Country,Delta Blues,Piano Blues,Blues,Folk,Special Interest"
880,1174,B000000G8V,"109c3c9a-b702-4f90-b56b-4cc07bead924, 4b594fed-0794-4ad2-8a86-98a3c0ee247d, d286b2fa-d5bc-4d1d-aee0-5c2a75cecba5, eaf42adf-37b9-4ebd-9d7a-cc38d0a85a6f","Country,Harmonica Blues,Special Interest,Pop,Traditional Folk,Regional Blues,Traditional Blues,Blues,Delta Blues,Folk, Country,Harmonica Blues,Special Interest,Pop,Traditional Folk,Regional Blues,Traditional Blues,Blues,Delta Blues,Folk, Country,Harmonica Blues,Special Interest,Pop,Traditional Folk,Regional Blues,Traditional Blues,Blues,Delta Blues,Folk, Country,Harmonica Blues,Special Interest,Pop,Traditional Folk,Regional Blues,Traditional Blues,Blues,Delta Blues,Folk"
881,1175,B000000G8Z,"3d9b06da-dacd-4ec6-8a5c-00b50ebf0bda, 2ad925e7-a80f-4116-b2b5-d2357d2513c3, 381641ca-db24-447f-80dd-3a84a2c356d7, 673cde4e-a5de-439d-8c4e-a91530725d84","Classic Country,Cowboy,Country,Special Interest,Pop,Today's Country,Folk, Classic Country,Cowboy,Country,Special Interest,Pop,Today's Country,Folk, Classic Country,Cowboy,Country,Special Interest,Pop,Today's Country,Folk, Classic Country,Cowboy,Country,Special Interest,Pop,Today's Country,Folk"
882,1176,B000000G92,"6b797d82-d5a3-4d98-8156-2788d131d3c8, 5ef19461-75ef-4970-90c3-b8e9d7ea20a0, 179c5a96-5eab-4afa-b428-11399b09b689, cc90d145-b3a5-486e-a142-f25b1390cf0a","Memphis Blues,Jazz,Pop,Regional Blues,Acoustic Blues,Traditional Blues,World Music,Blues,Vocal Blues, Memphis Blues,Jazz,Pop,Regional Blues,Acoustic Blues,Traditional Blues,World Music,Blues,Vocal Blues, Memphis Blues,Jazz,Pop,Regional Blues,Acoustic Blues,Traditional Blues,World Music,Blues,Vocal Blues, Memphis Blues,Jazz,Pop,Regional Blues,Acoustic Blues,Traditional Blues,World Music,Blues,Vocal Blues"
883,1177,B000000G94,"724aeb3a-ef0e-40a9-a1b9-3d61ee6bdaeb, dca64f9e-bb11-4d88-9311-640c9cc035c0, 4a81ec7b-59f5-44cc-9736-a68e05a09dac, 5329dd41-9cb5-42df-9348-c25012e8ccec","Classic Country,Classical,Country,Pop,Traditional Folk,Regional Blues,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Delta Blues,Folk, Classic Country,Classical,Country,Pop,Traditional Folk,Regional Blues,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Delta Blues,Folk, Classic Country,Classical,Country,Pop,Traditional Folk,Regional Blues,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Delta Blues,Folk, Classic Country,Classical,Country,Pop,Traditional Folk,Regional Blues,Acoustic Blues,Traditional Blues,Old-Time Country,Blues,Delta Blues,Folk"
884,1178,B000000GLF,"3d6dd136-2438-4ac3-a1bd-48f71274a5fd, 51f96c86-c9a0-4f20-b62f-4380f5347b0b, 3d6dd136-2438-4ac3-a1bd-48f71274a5fd, 51f96c86-c9a0-4f20-b62f-4380f5347b0b","Jazz, Jazz, Modern Postbebop,Jazz,Bebop, Modern Postbebop,Jazz,Bebop"
885,1179,B000000GO4,"1f34d0a3-9d72-4763-bda8-90e4e617159a, 3858a9f2-e847-403b-98d5-94337d49138c, fbc0ec8c-c115-432a-9930-3827dfdea390, 5df683af-a36f-4ada-944f-f37652cae946, 8a701806-2d87-49d6-ab14-3ccf0336afd0, 1f34d0a3-9d72-4763-bda8-90e4e617159a, 5df683af-a36f-4ada-944f-f37652cae946, 8a701806-2d87-49d6-ab14-3ccf0336afd0","Jazz, Jazz, Jazz, Jazz, Jazz, Modern Postbebop,Jazz,Bebop, Modern Postbebop,Jazz,Bebop, Modern Postbebop,Jazz,Bebop"
886,1180,B000000GPA,f8a41cbc-4d18-4734-99f0-6cf2928b2c3c,"Alternative Rock,New Wave & Post-Punk,Australia & New Zealand,Punk,Pop,Post-Punk,World Music,Rock,Hardcore & Punk"
887,1181,B000000GR4,"cbb92a9b-b1ad-4b94-bd4a-df16ef9b2ab7, d958781a-9df1-489a-aedf-e080ff4cddf7, 68278fb7-9fae-4aa8-86bc-4965c2e5d494","Europe,Pop Rap,R&B,Electronica,Jazz,Soul,Pop,Dance & Electronic,Britain,Rap & Hip-Hop,British Isles,World Music,Ambient,Gangsta & Hardcore,Acid Jazz, Europe,Pop Rap,R&B,Electronica,Jazz,Soul,Pop,Dance & Electronic,Britain,Rap & Hip-Hop,British Isles,World Music,Ambient,Gangsta & Hardcore,Acid Jazz, Europe,Pop Rap,R&B,Electronica,Jazz,Soul,Pop,Dance & Electronic,Britain,Rap & Hip-Hop,British Isles,World Music,Ambient,Gangsta & Hardcore,Acid Jazz"
888,1182,B000000GSH,"260c3cc3-89fd-4ab8-b1eb-a1faac2aba34, ded5ccda-7d25-4441-b440-77d619cf624e, eefd5e09-f3cb-4251-9a36-a7385123fedc, 9162ffb7-ea1e-4a0a-81d1-e14118e65d38, dad4e6d4-3974-42d0-9e2e-4cb8c06a0c8c","Alternative Rock,Industrial,Goth & Industrial,Metal,Rock,Alt Industrial,Pop,Alternative Metal, Alternative Rock,Industrial,Goth & Industrial,Metal,Rock,Alt Industrial,Pop,Alternative Metal, Alternative Rock,Industrial,Goth & Industrial,Metal,Rock,Alt Industrial,Pop,Alternative Metal, Alternative Rock,Industrial,Goth & Industrial,Metal,Rock,Alt Industrial,Pop,Alternative Metal, Alternative Rock,Industrial,Goth & Industrial,Metal,Rock,Alt Industrial,Pop,Alternative Metal"
889,1183,B000000GV7,"3d7d8e0c-8d98-4ce1-adb9-98174adcf612, 4102d057-35c3-4b5c-bce8-710d6c318529, dd3c0e3e-120d-43b8-9cef-85375d0b6eff, bb02cb3d-2389-42ee-85c0-b183e3f6be2d, 2bda1051-effe-422c-93ff-19cafd2970f8","Alternative Rock,Punk Revival,Punk,Pop,Rock,Hardcore,Hardcore & Punk, Alternative Rock,Punk Revival,Punk,Pop,Rock,Hardcore,Hardcore & Punk, Alternative Rock,Punk Revival,Punk,Pop,Rock,Hardcore,Hardcore & Punk, Alternative Rock,Punk Revival,Punk,Pop,Rock,Hardcore,Hardcore & Punk, Alternative Rock,Punk Revival,Punk,Pop,Rock,Hardcore,Hardcore & Punk"
890,1185,B000000GYX,"7387b0a2-fa79-48cf-a178-7a50909c0a67, 07d49b81-2b51-4742-a991-727772598a85","Alternative Rock,Ska Punk,Reggae,Third Wave Ska,Punk,Pop,Ska,Rock,Hardcore & Punk,Jamaican Ska, Alternative Rock,Ska Punk,Reggae,Third Wave Ska,Punk,Pop,Ska,Rock,Hardcore & Punk,Jamaican Ska"
